"Poverty estimates for the U.S., States, and counties, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Department of Commerce, Bureau of the Census, Small Area Income and Poverty Estimates (SAIPE) Program. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For definitions of rural classifications, see the USDA, Economic Research Service webpage ""Rural Classifications"" in the ""Rural Economy & Population"" topic. Note that counties not existing when rural classifications were determined will not have values for those fields. Variable descriptions (column names) are found in the second tab in this workbook.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This table was prepared by USDA, Economic Research Service. Data as of June 3, 2022. Contact: Kathleen Kassel, katheen.kassel@usda.gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS_code,Stabr,Area_name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2020,CI90LBALL_2020,CI90UBALL_2020,PCTPOVALL_2020,CI90LBALLP_2020,CI90UBALLP_2020,POV017_2020,CI90LB017_2020,CI90UB017_2020,PCTPOV017_2020,CI90LB017P_2020,CI90UB017P_2020,POV517_2020,CI90LB517_2020,CI90UB517_2020,PCTPOV517_2020,CI90LB517P_2020,CI90UB517P_2020,MEDHHINC_2020,CI90LBINC_2020,CI90UBINC_2020,POV04_2020,CI90LB04_2020,CI90UB04_2020,PCTPOV04_2020,CI90LB04P_2020,CI90UB04P_2020,,,,,,,,,,,,,
51045,VA,Craig County,2,2,2,2,525,389,661,10.4,7.7,13.1,138,94,182,16.2,11.0,21.4,100,66,134,15.4,10.1,20.7,"57,314","48,299","66,329",,,,,,,,,,,,,,,,,,,
51047,VA,Culpeper County,6,4,1,1,"4,415","3,287","5,543",8.5,6.3,10.7,"1,506","1,027","1,985",11.6,7.9,15.3,"1,040",690,"1,390",11.0,7.3,14.7,"80,151","73,942","86,360",,,,,,,,,,,,,,,,,,,
51049,VA,Cumberland County,1,1,8,4,"1,337",972,"1,702",13.5,9.8,17.2,418,277,559,22.0,14.6,29.4,295,189,401,21.4,13.7,29.1,"51,035","43,017","59,053",,,,,,,,,,,,,,,,,,,
51051,VA,Dickenson County,9,12,9,8,"2,615","1,940","3,290",19.3,14.3,24.3,623,411,835,23.4,15.4,31.4,439,283,595,21.6,14.0,29.2,"38,394","32,820","43,968",,,,,,,,,,,,,,,,,,,
51053,VA,Dinwiddie County,1,1,1,1,"3,117","2,382","3,852",11.1,8.5,13.7,893,613,"1,173",15.5,10.6,20.4,646,436,856,15.2,10.3,20.1,"63,567","55,685","71,449",,,,,,,,,,,,,,,,,,,
51057,VA,Essex County,8,4,6,4,"1,325",989,"1,661",12.3,9.2,15.4,387,256,518,20.1,13.3,26.9,282,181,383,20.7,13.3,28.1,"56,134","47,532","64,736",,,,,,,,,,,,,,,,,,,
51059,VA,Fairfax County,1,1,1,1,"59,990","50,297","69,683",5.3,4.4,6.2,"18,409","14,484","22,334",7.0,5.5,8.5,"12,156","9,088","15,224",6.3,4.7,7.9,"132,509","128,819","136,199",,,,,,,,,,,,,,,,,,,
51061,VA,Fauquier County,1,1,1,1,"4,270","3,285","5,255",6.0,4.6,7.4,"1,037",717,"1,357",6.4,4.4,8.4,678,447,909,5.6,3.7,7.5,"106,977","99,070","114,884",,,,,,,,,,,,,,,,,,,
51063,VA,Floyd County,8,7,3,2,"1,708","1,277","2,139",10.9,8.1,13.7,416,277,555,14.0,9.3,18.7,289,187,391,13.1,8.5,17.7,"54,262","46,289","62,235",,,,,,,,,,,,,,,,,,,
51065,VA,Fluvanna County,3,2,3,2,"1,768","1,308","2,228",6.8,5.0,8.6,440,308,572,8.3,5.8,10.8,288,185,391,7.4,4.8,10.0,"79,598","69,677","89,519",,,,,,,,,,,,,,,,,,,
51067,VA,Franklin County,2,2,2,2,"6,320","4,997","7,643",11.5,9.1,13.9,"1,738","1,252","2,224",17.0,12.3,21.7,"1,117",748,"1,486",14.6,9.8,19.4,"61,714","54,428","69,000",,,,,,,,,,,,,,,,,,,
51069,VA,Frederick County,3,2,3,2,"6,658","5,280","8,036",7.4,5.9,8.9,"1,902","1,343","2,461",9.4,6.6,12.2,"1,281",862,"1,700",8.5,5.7,11.3,"83,033","76,390","89,676",,,,,,,,,,,,,,,,,,,
51071,VA,Giles County,3,2,3,2,"1,757","1,319","2,195",10.7,8.0,13.4,512,340,684,15.7,10.4,21.0,355,228,482,14.7,9.4,20.0,"55,983","49,581","62,385",,,,,,,,,,,,,,,,,,,
51073,VA,Gloucester County,1,1,1,1,"2,931","2,135","3,727",7.9,5.8,10.0,858,574,"1,142",11.7,7.8,15.6,586,374,798,10.8,6.9,14.7,"73,893","64,729","83,057",,,,,,,,,,,,,,,,,,,
51075,VA,Goochland County,1,1,1,1,"1,351",977,"1,725",5.8,4.2,7.4,293,194,392,7.3,4.8,9.8,212,135,289,6.8,4.3,9.3,"101,927","87,157","116,697",,,,,,,,,,,,,,,,,,,
51077,VA,Grayson County,9,12,9,12,"2,346","1,743","2,949",16.2,12.0,20.4,551,372,730,22.4,15.1,29.7,370,233,507,20.1,12.7,27.5,"45,896","39,831","51,961",,,,,,,,,,,,,,,,,,,
51079,VA,Greene County,3,2,3,2,"1,606","1,244","1,968",8.1,6.3,9.9,569,419,719,12.3,9.1,15.5,414,300,528,12.0,8.7,15.3,"70,046","60,277","79,815",,,,,,,,,,,,,,,,,,,
51081,VA,Greensville County,6,4,6,4,"1,683","1,210","2,156",21.5,15.5,27.5,381,249,513,21.8,14.3,29.3,268,170,366,20.1,12.7,27.5,"48,578","41,476","55,680",,,,,,,,,,,,,,,,,,,
51083,VA,Halifax County,6,6,6,6,"5,854","4,668","7,040",17.8,14.2,21.4,"1,480","1,030","1,930",22.2,15.4,29.0,"1,013",678,"1,348",20.8,13.9,27.7,"43,386","37,143","49,629",,,,,,,,,,,,,,,,,,,
51085,VA,Hanover County,1,1,1,1,"5,266","3,968","6,564",5.0,3.8,6.2,"1,232",814,"1,650",5.3,3.5,7.1,859,546,"1,172",4.8,3.0,6.6,"97,717","91,396","104,038",,,,,,,,,,,,,,,,,,,
51087,VA,Henrico County,1,1,1,1,"27,328","22,865","31,791",8.3,6.9,9.7,"9,042","7,032","11,052",12.3,9.6,15.0,"6,554","5,015","8,093",12.3,9.4,15.2,"80,105","76,224","83,986",,,,,,,,,,,,,,,,,,,
51089,VA,Henry County,4,5,4,5,"6,385","4,812","7,958",12.9,9.7,16.1,"1,940","1,282","2,598",20.3,13.4,27.2,"1,379",888,"1,870",19.2,12.4,26.0,"41,706","37,451","45,961",,,,,,,,,,,,,,,,,,,
51091,VA,Highland County,9,10,8,7,267,198,336,12.2,9.0,15.4,54,35,73,19.7,12.9,26.5,39,25,53,20.6,13.1,28.1,"52,898","47,952","57,844",,,,,,,,,,,,,,,,,,,
51093,VA,Isle of Wight County,1,1,1,1,"2,845","2,159","3,531",7.6,5.8,9.4,737,484,990,9.5,6.3,12.7,526,337,715,9.0,5.8,12.2,"75,481","66,234","84,728",,,,,,,,,,,,,,,,,,,
51095,VA,James City County,1,1,1,1,"4,937","3,811","6,063",6.5,5.0,8.0,"1,192",802,"1,582",8.0,5.4,10.6,806,517,"1,095",7.1,4.6,9.6,"86,501","77,885","95,117",,,,,,,,,,,,,,,,,,,
51097,VA,King and Queen County,1,1,8,4,767,567,967,11.1,8.2,14.0,187,131,243,15.7,11.0,20.4,127,86,168,14.5,9.8,19.2,"60,133","51,745","68,521",,,,,,,,,,,,,,,,,,,
51099,VA,King George County,8,4,6,4,"1,611","1,190","2,032",6.0,4.4,7.6,462,305,619,7.0,4.6,9.4,317,202,432,6.4,4.1,8.7,"90,786","81,292","100,280",,,,,,,,,,,,,,,,,,,
51101,VA,King William County,1,1,1,1,"1,083",785,"1,381",6.2,4.5,7.9,349,228,470,8.8,5.7,11.9,244,155,333,8.5,5.4,11.6,"79,313","68,484","90,142",,,,,,,,,,,,,,,,,,,
51103,VA,Lancaster County,9,12,9,12,"1,078",798,"1,358",10.3,7.6,13.0,348,229,467,21.2,13.9,28.5,260,169,351,21.5,13.9,29.1,"55,539","46,925","64,153",,,,,,,,,,,,,,,,,,,
51105,VA,Lee County,8,7,8,7,"5,667","4,515","6,819",26.0,20.7,31.3,"1,413","1,039","1,787",34.1,25.1,43.1,"1,018",748,"1,288",32.9,24.2,41.6,"38,229","32,290","44,168",,,,,,,,,,,,,,,,,,,
51107,VA,Loudoun County,1,1,1,1,"13,241","10,560","15,922",3.2,2.6,3.8,"3,585","2,454","4,716",3.1,2.1,4.1,"2,519","1,708","3,330",2.9,2.0,3.8,"155,362","147,770","162,954",,,,,,,,,,,,,,,,,,,
51109,VA,Louisa County,1,1,8,4,"3,014","2,251","3,777",7.9,5.9,9.9,908,596,"1,220",12.3,8.1,16.5,617,388,846,11.5,7.3,15.7,"69,907","63,361","76,453",,,,,,,,,,,,,,,,,,,
51111,VA,Lunenburg County,9,12,9,12,"1,847","1,353","2,341",16.5,12.1,20.9,531,352,710,22.8,15.1,30.5,364,233,495,21.3,13.6,29.0,"47,384","40,784","53,984",,,,,,,,,,,,,,,,,,,
51113,VA,Madison County,8,7,8,4,"1,241",928,"1,554",9.4,7.0,11.8,363,241,485,14.0,9.3,18.7,252,161,343,13.2,8.5,17.9,"67,373","57,719","77,027",,,,,,,,,,,,,,,,,,,
51115,VA,Mathews County,1,1,1,1,738,540,936,8.5,6.2,10.8,192,127,257,14.6,9.6,19.6,141,90,192,14.1,9.0,19.2,"68,946","59,808","78,084",,,,,,,,,,,,,,,,,,,
51117,VA,Mecklenburg County,7,11,7,9,"4,572","3,537","5,607",15.4,11.9,18.9,"1,285",861,"1,709",22.9,15.4,30.4,892,571,"1,213",21.9,14.0,29.8,"49,542","44,827","54,257",,,,,,,,,,,,,,,,,,,
51119,VA,Middlesex County,8,4,8,4,"1,181",858,"1,504",11.6,8.4,14.8,311,206,416,19.3,12.8,25.8,215,138,292,18.4,11.8,25.0,"60,752","52,786","68,718",,,,,,,,,,,,,,,,,,,
51121,VA,Montgomery County,3,2,3,2,"17,059","15,094","19,024",19.3,17.1,21.5,"1,761","1,197","2,325",11.9,8.1,15.7,"1,168",759,"1,577",10.7,6.9,14.5,"62,418","57,511","67,325",,,,,,,,,,,,,,,,,,,
51125,VA,Nelson County,3,2,3,2,"1,571","1,154","1,988",10.7,7.9,13.5,444,295,593,17.6,11.7,23.5,313,201,425,17.0,10.9,23.1,"60,757","52,549","68,965",,,,,,,,,,,,,,,,,,,
51127,VA,New Kent County,1,1,1,1,"1,071",779,"1,363",4.6,3.3,5.9,288,189,387,6.5,4.3,8.7,210,134,286,6.4,4.1,8.7,"107,658","106,051","109,265",,,,,,,,,,,,,,,,,,,
51131,VA,Northampton County,9,12,8,4,"1,854","1,371","2,337",16.2,12.0,20.4,589,390,788,26.7,17.7,35.7,411,265,557,25.2,16.2,34.2,"50,096","43,656","56,536",,,,,,,,,,,,,,,,,,,
51133,VA,Northumberland County,9,12,9,12,"1,487","1,098","1,876",12.3,9.1,15.5,416,278,554,24.7,16.5,32.9,291,187,395,22.9,14.7,31.1,"60,575","51,705","69,445",,,,,,,,,,,,,,,,,,,
51135,VA,Nottoway County,6,4,6,4,"2,470","1,892","3,048",19.2,14.7,23.7,653,437,869,22.8,15.3,30.3,457,294,620,21.6,13.9,29.3,"51,503","45,609","57,397",,,,,,,,,,,,,,,,,,,
51137,VA,Orange County,6,4,6,4,"3,477","2,687","4,267",9.4,7.3,11.5,"1,053",762,"1,344",13.7,9.9,17.5,663,442,884,11.8,7.9,15.7,"73,226","70,036","76,416",,,,,,,,,,,,,,,,,,,
51139,VA,Page County,6,6,6,4,"2,682","2,002","3,362",11.3,8.4,14.2,800,528,"1,072",17.0,11.2,22.8,564,364,764,16.6,10.7,22.5,"52,107","45,599","58,615",,,,,,,,,,,,,,,,,,,
51141,VA,Patrick County,8,7,8,7,"2,435","1,825","3,045",14.2,10.6,17.8,607,404,810,20.6,13.7,27.5,422,271,573,18.8,12.0,25.6,"46,149","39,124","53,174",,,,,,,,,,,,,,,,,,,
51143,VA,Pittsylvania County,3,2,4,5,"8,227","6,563","9,891",14.0,11.2,16.8,"1,899","1,332","2,466",17.8,12.5,23.1,"1,360",917,"1,803",16.6,11.2,22.0,"49,124","42,645","55,603",,,,,,,,,,,,,,,,,,,
51145,VA,Powhatan County,1,1,1,1,"1,523","1,111","1,935",5.3,3.9,6.7,326,214,438,6.1,4.0,8.2,236,150,322,5.8,3.7,7.9,"98,465","86,353","110,577",,,,,,,,,,,,,,,,,,,
51147,VA,Prince Edward County,6,4,6,4,"4,470","3,660","5,280",23.6,19.3,27.9,"1,003",741,"1,265",28.0,20.7,35.3,625,423,827,24.7,16.7,32.7,"47,968","42,414","53,522",,,,,,,,,,,,,,,,,,,
51149,VA,Prince George County,1,1,1,1,"2,853","2,077","3,629",8.2,6.0,10.4,857,564,"1,150",10.0,6.6,13.4,602,384,820,9.6,6.1,13.1,"75,717","65,940","85,494",,,,,,,,,,,,,,,,,,,
51153,VA,Prince William County,1,1,1,1,"22,884","18,098","27,670",4.9,3.9,5.9,"8,290","5,762","10,818",6.7,4.7,8.7,"5,702","3,816","7,588",6.2,4.1,8.3,"111,117","106,637","115,597",,,,,,,,,,,,,,,,,,,
51155,VA,Pulaski County,3,2,3,2,"4,111","3,153","5,069",12.5,9.6,15.4,921,602,"1,240",15.8,10.3,21.3,606,380,832,14.2,8.9,19.5,"50,530","46,068","54,992",,,,,,,,,,,,,,,,,,,
51157,VA,Rappahannock County,8,4,1,1,645,486,804,8.9,6.7,11.1,160,109,211,13.5,9.2,17.8,109,70,148,12.5,8.0,17.0,"76,634","64,585","88,683",,,,,,,,,,,,,,,,,,,
51159,VA,Richmond County,9,12,9,12,"1,179",857,"1,501",16.0,11.6,20.4,269,178,360,17.9,11.9,23.9,187,119,255,16.7,10.7,22.7,"55,870","47,973","63,767",,,,,,,,,,,,,,,,,,,
51161,VA,Roanoke County,2,2,2,2,"5,499","4,126","6,872",6.0,4.5,7.5,"1,316",871,"1,761",7.2,4.8,9.6,935,601,"1,269",6.7,4.3,9.1,"71,613","69,262","73,964",,,,,,,,,,,,,,,,,,,
51163,VA,Rockbridge County,6,6,6,6,"2,333","1,713","2,953",10.5,7.7,13.3,629,417,841,15.9,10.5,21.3,436,280,592,14.9,9.6,20.2,"55,684","47,383","63,985",,,,,,,,,,,,,,,,,,,
51165,VA,Rockingham County,3,2,3,2,"6,681","5,190","8,172",8.3,6.4,10.2,"1,882","1,300","2,464",10.6,7.3,13.9,"1,270",843,"1,697",9.8,6.5,13.1,"62,609","57,608","67,610",,,,,,,,,,,,,,,,,,,
51167,VA,Russell County,6,6,7,9,"4,278","3,269","5,287",16.2,12.4,20.0,"1,026",680,"1,372",20.8,13.8,27.8,709,454,964,19.4,12.4,26.4,"43,206","36,934","49,478",,,,,,,,,,,,,,,,,,,
51169,VA,Scott County,3,2,2,2,"3,654","2,821","4,487",17.6,13.6,21.6,824,583,"1,065",22.0,15.6,28.4,575,401,749,19.9,13.9,25.9,"44,937","38,315","51,559",,,,,,,,,,,,,,,,,,,
51171,VA,Shenandoah County,6,6,6,4,"4,366","3,446","5,286",10.1,8.0,12.2,"1,359",996,"1,722",15.1,11.1,19.1,921,647,"1,195",14.1,9.9,18.3,"54,294","47,993","60,595",,,,,,,,,,,,,,,,,,,
51173,VA,Smyth County,6,6,7,11,"4,467","3,432","5,502",15.2,11.7,18.7,"1,202",818,"1,586",21.4,14.6,28.2,799,528,"1,070",18.8,12.4,25.2,"43,351","40,843","45,859",,,,,,,,,,,,,,,,,,,
51175,VA,Southampton County,6,4,6,4,"2,006","1,450","2,562",12.5,9.0,16.0,570,378,762,17.4,11.5,23.3,378,233,523,15.5,9.5,21.5,"60,441","52,725","68,157",,,,,,,,,,,,,,,,,,,
51177,VA,Spotsylvania County,1,1,1,1,"9,039","6,891","11,187",6.6,5.0,8.2,"3,249","2,324","4,174",9.8,7.0,12.6,"2,326","1,629","3,023",9.3,6.5,12.1,"94,299","85,373","103,225",,,,,,,,,,,,,,,,,,,
51179,VA,Stafford County,1,1,1,1,"8,148","6,181","10,115",5.4,4.1,6.7,"2,658","1,859","3,457",6.7,4.7,8.7,"1,791","1,202","2,380",5.9,4.0,7.8,"110,120","104,501","115,739",,,,,,,,,,,,,,,,,,,
51181,VA,Surry County,1,1,8,4,738,555,921,11.6,8.7,14.5,197,132,262,18.6,12.4,24.8,146,95,197,19.2,12.5,25.9,"57,872","49,058","66,686",,,,,,,,,,,,,,,,,,,
51183,VA,Sussex County,1,1,1,1,"1,579","1,124","2,034",18.9,13.4,24.4,407,263,551,24.9,16.1,33.7,286,178,394,23.6,14.7,32.5,"48,040","41,278","54,802",,,,,,,,,,,,,,,,,,,
51185,VA,Tazewell County,7,8,5,8,"6,357","4,796","7,918",16.4,12.4,20.4,"1,550","1,035","2,065",20.3,13.6,27.0,"1,090",712,"1,468",19.3,12.6,26.0,"45,214","39,653","50,775",,,,,,,,,,,,,,,,,,,
51187,VA,Warren County,1,1,1,1,"4,008","3,194","4,822",10.1,8.1,12.1,"1,327","1,043","1,611",15.3,12.0,18.6,"1,004",798,"1,210",16.1,12.8,19.4,"63,797","55,441","72,153",,,,,,,,,,,,,,,,,,,
51191,VA,Washington County,3,2,2,2,"6,856","5,368","8,344",13.2,10.3,16.1,"1,583","1,094","2,072",17.1,11.8,22.4,"1,114",760,"1,468",15.9,10.8,21.0,"53,785","48,056","59,514",,,,,,,,,,,,,,,,,,,
51193,VA,Westmoreland County,7,11,6,4,"2,332","1,705","2,959",12.9,9.4,16.4,743,493,993,22.4,14.9,29.9,509,327,691,21.3,13.7,28.9,"59,343","51,243","67,443",,,,,,,,,,,,,,,,,,,
51195,VA,Wise County,7,11,7,8,"6,984","5,320","8,648",20.3,15.5,25.1,"1,854","1,322","2,386",26.7,19.0,34.4,"1,268",874,"1,662",24.6,17.0,32.2,"41,723","35,930","47,516",,,,,,,,,,,,,,,,,,,
51197,VA,Wythe County,6,6,6,6,"3,400","2,538","4,262",12.0,9.0,15.0,954,636,"1,272",17.5,11.7,23.3,671,432,910,16.6,10.7,22.5,"54,399","48,907","59,891",,,,,,,,,,,,,,,,,,,
51199,VA,York County,1,1,1,1,"3,239","2,414","4,064",4.7,3.5,5.9,919,611,"1,227",5.7,3.8,7.6,626,400,852,5.1,3.3,6.9,"91,711","85,047","98,375",,,,,,,,,,,,,,,,,,,
51510,VA,Alexandria city,1,1,1,1,"12,537","9,672","15,402",8.0,6.2,9.8,"3,582","2,468","4,696",12.7,8.7,16.7,"2,228","1,416","3,040",13.0,8.3,17.7,"99,763","94,290","105,236",,,,,,,,,,,,,,,,,,,
51520,VA,Bristol city,3,2,2,2,"2,948","2,157","3,739",17.2,12.6,21.8,"1,063",703,"1,423",30.7,20.3,41.1,739,474,"1,004",29.3,18.8,39.8,"41,444","35,480","47,408",,,,,,,,,,,,,,,,,,,
51530,VA,Buena Vista city,6,6,6,6,824,609,"1,039",14.0,10.3,17.7,267,177,357,20.4,13.5,27.3,181,116,246,19.2,12.3,26.1,"48,837","41,260","56,414",,,,,,,,,,,,,,,,,,,
51540,VA,Charlottesville city,3,2,3,2,"7,088","5,781","8,395",15.8,12.9,18.7,"1,101",726,"1,476",15.4,10.2,20.6,721,452,990,15.3,9.6,21.0,"70,501","63,189","77,813",,,,,,,,,,,,,,,,,,,
51550,VA,Chesapeake city,1,1,1,1,"18,288","13,900","22,676",7.6,5.8,9.4,"5,702","3,869","7,535",9.7,6.6,12.8,"3,863","2,514","5,212",8.9,5.8,12.0,"80,402","74,928","85,876",,,,,,,,,,,,,,,,,,,
51570,VA,Colonial Heights city,1,1,1,1,"1,483","1,073","1,893",8.7,6.3,11.1,577,376,778,14.8,9.6,20.0,420,265,575,15.0,9.5,20.5,"67,339","59,508","75,170",,,,,,,,,,,,,,,,,,,
51580,VA,Covington city,6,6,6,6,817,613,"1,021",14.8,11.1,18.5,300,204,396,24.0,16.3,31.7,196,129,263,23.6,15.5,31.7,"40,683","34,210","47,156",,,,,,,,,,,,,,,,,,,
51590,VA,Danville city,3,2,4,5,"8,468","6,689","10,247",22.1,17.5,26.7,"3,205","2,257","4,153",37.4,26.3,48.5,"2,039","1,341","2,737",32.6,21.5,43.7,"36,560","31,606","41,514",,,,,,,,,,,,,,,,,,,
51595,VA,Emporia city,6,4,6,4,959,697,"1,221",19.1,13.9,24.3,409,270,548,31.8,21.0,42.6,292,187,397,32.1,20.5,43.7,"42,895","36,627","49,163",,,,,,,,,,,,,,,,,,,
51600,VA,Fairfax city,1,1,1,1,"1,639","1,291","1,987",7.2,5.7,8.7,326,215,437,6.2,4.1,8.3,229,146,312,6.6,4.2,9.0,"102,828","87,869","117,787",,,,,,,,,,,,,,,,,,,
51610,VA,Falls Church city,1,1,1,1,488,352,624,3.3,2.4,4.2,99,65,133,2.8,1.8,3.8,61,39,83,2.2,1.4,3.0,"160,305","145,368","175,242",,,,,,,,,,,,,,,,,,,
51620,VA,Franklin city,6,4,6,4,"1,392","1,048","1,736",18.1,13.6,22.6,599,401,797,30.5,20.4,40.6,419,272,566,29.8,19.4,40.2,"47,223","42,417","52,029",,,,,,,,,,,,,,,,,,,
51630,VA,Fredericksburg city,1,1,1,1,"3,279","2,397","4,161",12.2,8.9,15.5,"1,133",741,"1,525",19.0,12.4,25.6,791,507,"1,075",19.4,12.4,26.4,"72,437","66,430","78,444",,,,,,,,,,,,,,,,,,,
51640,VA,Galax city,6,6,7,9,"1,125",850,"1,400",18.8,14.2,23.4,424,273,575,28.5,18.3,38.7,287,178,396,27.0,16.7,37.3,"40,271","33,832","46,710",,,,,,,,,,,,,,,,,,,
51650,VA,Hampton city,1,1,1,1,"17,494","14,415","20,573",13.4,11.0,15.8,"5,804","4,318","7,290",20.7,15.4,26.0,"3,885","2,748","5,022",19.7,13.9,25.5,"53,719","50,031","57,407",,,,,,,,,,,,,,,,,,,
51660,VA,Harrisonburg city,3,2,3,2,"10,113","8,634","11,592",22.2,19.0,25.4,"1,423",984,"1,862",16.7,11.6,21.8,936,630,"1,242",16.2,10.9,21.5,"52,159","46,694","57,624",,,,,,,,,,,,,,,,,,,
51670,VA,Hopewell city,1,1,1,1,"3,823","2,888","4,758",17.4,13.2,21.6,"1,647","1,126","2,168",29.4,20.1,38.7,"1,103",739,"1,467",27.7,18.5,36.9,"41,792","36,806","46,778",,,,,,,,,,,,,,,,,,,
51678,VA,Lexington city,6,6,6,6,838,604,"1,072",18.5,13.3,23.7,78,51,105,9.5,6.3,12.7,48,31,65,7.8,5.0,10.6,"63,580","55,567","71,593",,,,,,,,,,,,,,,,,,,
51680,VA,Lynchburg city,3,2,2,2,"10,926","8,602","13,250",15.5,12.2,18.8,"3,219","2,358","4,080",21.4,15.7,27.1,"2,292","1,681","2,903",22.2,16.3,28.1,"56,089","51,163","61,015",,,,,,,,,,,,,,,,,,,
51683,VA,Manassas city,1,1,1,1,"3,196","2,351","4,041",7.9,5.8,10.0,"1,432",945,"1,919",13.7,9.1,18.3,982,632,"1,332",13.5,8.7,18.3,"87,804","77,709","97,899",,,,,,,,,,,,,,,,,,,
51685,VA,Manassas Park city,1,1,1,1,"1,194",870,"1,518",6.7,4.9,8.5,487,317,657,11.4,7.4,15.4,341,217,465,11.1,7.1,15.1,"82,255","71,725","92,785",,,,,,,,,,,,,,,,,,,
51690,VA,Martinsville city,4,5,4,5,"2,556","1,998","3,114",21.3,16.6,26.0,949,661,"1,237",31.2,21.7,40.7,619,408,830,27.8,18.4,37.2,"35,715","30,390","41,040",,,,,,,,,,,,,,,,,,,
51700,VA,Newport News city,1,1,1,1,"24,839","20,494","29,184",14.5,12.0,17.0,"8,210","5,886","10,534",20.2,14.5,25.9,"5,469","3,788","7,150",19.6,13.6,25.6,"60,048","57,276","62,820",,,,,,,,,,,,,,,,,,,
51710,VA,Norfolk city,1,1,1,1,"36,765","30,446","43,084",17.6,14.6,20.6,"12,538","9,817","15,259",27.2,21.3,33.1,"8,103","6,030","10,176",26.4,19.6,33.2,"51,401","46,403","56,399",,,,,,,,,,,,,,,,,,,
51720,VA,Norton city,7,11,7,8,805,621,989,20.5,15.8,25.2,255,172,338,29.4,19.9,38.9,172,113,231,28.0,18.4,37.6,"36,004","30,378","41,630",,,,,,,,,,,,,,,,,,,
51730,VA,Petersburg city,1,1,1,1,"6,227","4,882","7,572",20.8,16.3,25.3,"2,339","1,695","2,983",36.4,26.4,46.4,"1,699","1,235","2,163",39.8,28.9,50.7,"43,190","39,552","46,828",,,,,,,,,,,,,,,,,,,
51735,VA,Poquoson city,1,1,1,1,571,414,728,4.7,3.4,6.0,153,101,205,5.6,3.7,7.5,106,68,144,4.8,3.1,6.5,"99,310","84,757","113,863",,,,,,,,,,,,,,,,,,,
51740,VA,Portsmouth city,1,1,1,1,"14,093","10,941","17,245",15.3,11.9,18.7,"5,233","3,653","6,813",24.4,17.0,31.8,"3,446","2,243","4,649",23.6,15.4,31.8,"52,070","46,615","57,525",,,,,,,,,,,,,,,,,,,
51750,VA,Radford city,3,2,3,2,"3,633","2,836","4,430",24.6,19.2,30.0,310,205,415,14.2,9.4,19.0,205,132,278,12.7,8.2,17.2,"42,938","35,970","49,906",,,,,,,,,,,,,,,,,,,
51760,VA,Richmond city,1,1,1,1,"39,609","33,263","45,955",17.9,15.0,20.8,"10,523","7,513","13,533",27.3,19.5,35.1,"5,916","3,886","7,946",23.3,15.3,31.3,"54,815","52,925","56,705",,,,,,,,,,,,,,,,,,,
51770,VA,Roanoke city,2,2,2,2,"15,511","12,679","18,343",15.9,13.0,18.8,"4,486","2,869","6,103",20.8,13.3,28.3,"3,377","2,055","4,699",22.4,13.6,31.2,"49,313","42,942","55,684",,,,,,,,,,,,,,,,,,,
51775,VA,Salem city,2,2,2,2,"2,087","1,561","2,613",9.0,6.7,11.3,530,353,707,11.4,7.6,15.2,383,246,520,10.8,6.9,14.7,"70,349","64,126","76,572",,,,,,,,,,,,,,,,,,,
51790,VA,Staunton city,4,5,3,2,"2,987","2,365","3,609",12.3,9.7,14.9,762,541,983,16.4,11.6,21.2,546,380,712,17.2,12.0,22.4,"51,230","44,895","57,565",,,,,,,,,,,,,,,,,,,
51800,VA,Suffolk city,1,1,1,1,"8,330","6,237","10,423",9.0,6.7,11.3,"3,008","2,094","3,922",13.7,9.5,17.9,"2,027","1,357","2,697",12.7,8.5,16.9,"72,264","65,458","79,070",,,,,,,,,,,,,,,,,,,
51810,VA,Virginia Beach city,1,1,1,1,"35,860","29,932","41,788",8.1,6.8,9.4,"12,019","9,567","14,471",12.4,9.9,14.9,"7,929","6,022","9,836",11.3,8.6,14.0,"73,961","67,938","79,984",,,,,,,,,,,,,,,,,,,
51820,VA,Waynesboro city,4,5,3,2,"2,556","1,880","3,232",11.3,8.3,14.3,969,655,"1,283",18.9,12.8,25.0,655,431,879,17.9,11.8,24.0,"53,635","46,076","61,194",,,,,,,,,,,,,,,,,,,
51830,VA,Williamsburg city,1,1,1,1,"1,847","1,334","2,360",16.8,12.1,21.5,346,229,463,20.0,13.2,26.8,226,145,307,19.1,12.2,26.0,"60,655","51,944","69,366",,,,,,,,,,,,,,,,,,,
51840,VA,Winchester city,3,2,3,2,"3,501","2,766","4,236",13.2,10.4,16.0,"1,129",806,"1,452",18.8,13.4,24.2,755,544,966,17.8,12.8,22.8,"58,295","50,567","66,023",,,,,,,,,,,,,,,,,,,
